Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,SPA Description,ENG longdescription,POR longdescription,SPA longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,POR unit Description,SPA unit Description
WF,M,021,D,03,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,04,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,05,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,06,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,07,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,08,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,09,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,10,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,11,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,12,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,13,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,14,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,15,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,16,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,17,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,18,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,19,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,20,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,D,21,Y,0,Men's Ind. Foil - Cat. A Prelim. Pool D,"Florete ind masc-categoria A, grupo D","Florete ind masc-cat. A, prelim, grupo D",Men's Individual Foil - Category A Preliminary Pool D,"Florete individual masculino - categoria A, fase de grupos, grupo D","Florete individual masculino - categoría A, preliminares, grupo D",EventUnit,15,HATH,N,Y,Preliminary Pool D,"Fase de grupos, grupo D","Preliminares, grupo D"
WF,M,021,M,00,Y,0,Men's Individual Foil - Cat. A VC,"Florete ind masc-categoria A, premiação","Florete ind. masc - cat. A, cer medallas",Men's Individual Foil - Category A VC,"Florete individual masculino - categoria A, cerimônia de premiação","Florete individual masculino - categoría A, ceremonia de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de medallas
WF,M,022,0,00,N,0,Men's Individual Foil - Cat. B,Florete individual masc - categoria B,Florete individual masc - categoría B,Men's Individual Foil - Category B,Florete individual masculino - categoria B,Florete individual masculino - categoría B,Event,13,NONE,N,N,"","",
WF,M,022,1,00,N,0,Men's Ind Foil - Cat. B Finals,"Florete ind masc-categoria B, finais","Florete ind. masc - cat. B, finales",Men's Individual Foil - Category B Finals,"Florete individual masculino - categoria B, finais","Florete individual masculino - categoría B, finales",Phase,14,NONE,N,N,Finals,Finais,Finales
WF,M,022,1,01,Y,1,Men's Ind Foil - Cat. B Gold Mdl Bout,"Florete ind masc-categoria B, ouro","Florete ind. masc - cat. B, oro",Men's Individual Foil - Category B Gold Medal Bout,"Florete individual masculino - categoria B, disputa pelo ouro","Florete individual masculino - categoría B, medalla de oro",EventUnit,15,HATH,N,Y,Gold Medal Bout,Disputa pelo ouro,Medalla de oro
WF,M,022,1,02,Y,2,Men's Ind Foil - Cat. B Brz Mdl Bout,"Florete ind masc-categoria B, bronze","Florete ind. masc - cat. B, bronce",Men's Individual Foil - Category B Bronze Medal Bout,"Florete individual masculino - categoria B, disputa pelo bronze","Florete individual masculino - categoría B, medalla de bronce",EventUnit,15,HATH,N,Y,Bronze Medal Bout,Disputa pelo bronze,Medalla de bronce
WF,M,022,2,00,N,0,Men's Ind Foil - Cat. B Semifinals,"Florete ind masc-categoria B, semifinais","Florete ind. masc - cat. B, semifinales",Men's Individual Foil - Category B Semifinals,"Florete individual masculino - categoria B, semifinais","Florete individual masculino - categoría B, semifinales",Phase,14,NONE,N,N,Semifinals,Semifinais,Semifinales
WF,M,022,2,01,Y,0,Men's Ind. Foil - Cat. B Semifinal,"Florete ind masc-categoria B, semifinal","Florete ind. masc - cat. B, semifinal",Men's Individual Foil - Category B Semifinal,"Florete individual masculino - categoria B, semifinal","Florete individual masculino - categoría B, semifinal",EventUnit,15,HATH,N,Y,Semifinal,Semifinal,Semifinal
WF,M,022,2,02,Y,0,Men's Ind. Foil - Cat. B Semifinal,"Florete ind masc-categoria B, semifinal","Florete ind. masc - cat. B, semifinal",Men's Individual Foil - Category B Semifinal,"Florete individual masculino - categoria B, semifinal","Florete individual masculino - categoría B, semifinal",EventUnit,15,HATH,N,Y,Semifinal,Semifinal,Semifinal
WF,M,022,3,00,N,0,Men's Ind. Foil - Cat. B Quarterfinals,"Florete ind masc-categoria B, 1/4 final","Florete ind. masc - cat. B, 1/4 de final",Men's Individual Foil - Category B Quarterfinals,"Florete individual masculino - categoria B, quartas de final","Florete individual masculino - categoría B, cuartos de final",Phase,14,NONE,N,N,Quarterfinals,Quartas de final,Cuartos de final
WF,M,022,3,01,Y,0,Men's Ind. Foil - Cat. B Quarterfinal,"Florete ind masc-categoria B, 1/4 final","Florete ind. masc - cat. B, 1/4 de final",Men's Individual Foil - Category B Quarterfinal,"Florete individual masculino - categoria B, quartas de final","Florete individual masculino - categoría B, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
WF,M,022,3,02,Y,0,Men's Ind. Foil - Cat. B Quarterfinal,"Florete ind masc-categoria B, 1/4 final","Florete ind. masc - cat. B, 1/4 de final",Men's Individual Foil - Category B Quarterfinal,"Florete individual masculino - categoria B, quartas de final","Florete individual masculino - categoría B, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
WF,M,022,3,03,Y,0,Men's Ind. Foil - Cat. B Quarterfinal,"Florete ind masc-categoria B, 1/4 final","Florete ind. masc - cat. B, 1/4 de final",Men's Individual Foil - Category B Quarterfinal,"Florete individual masculino - categoria B, quartas de final","Florete individual masculino - categoría B, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
WF,M,022,3,04,Y,0,Men's Ind. Foil - Cat. B Quarterfinal,"Florete ind masc-categoria B, 1/4 final","Florete ind. masc - cat. B, 1/4 de final",Men's Individual Foil - Category B Quarterfinal,"Florete individual masculino - categoria B, quartas de final","Florete individual masculino - categoría B, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
WF,M,022,9,00,N,0,Men's Ind. Foil - Cat. B Preliminaries,"Florete ind masc-categoria B,fase grupos","Florete ind. masc - cat. B, preliminares",Men's Individual Foil - Category B Preliminaries,"Florete individual masculino - categoria B, fase de grupos","Florete individual masculino - categoría B, preliminares",Phase,14,NONE,N,N,Preliminaries,Fase de grupos,Preliminares
WF,M,022,A,00,N,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",Phase,14,NONE,N,N,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,01,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,02,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,03,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,04,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,05,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,06,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,07,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
WF,M,022,A,08,Y,0,Men's Ind. Foil - Cat. B Prelim. Pool A,"Florete ind masc-categoria B, grupo A","Florete ind masc-cat. B, prelim, grupo A",Men's Individual Foil - Category B Preliminary Pool A,"Florete individual masculino - categoria B, fase de grupos, grupo A","Florete individual masculino - categoría B, preliminares, grupo A",EventUnit,15,HATH,N,Y,Preliminary Pool A,"Fase de grupos, grupo A","Preliminares, grupo A"
