Discipline,Gender,Event,Phase,Event Unit,Schedule Flag,Medal Flag,Event Unit Type,ENG Results Long Name (80),ENG Results Short Name (40),ENG Print Name (40),ENG TV Name,AZE Results Long Name (80),AZE Results Short Name (40),AZE Print Name (40)
VO,M,400,B,08,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,09,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,10,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,11,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,12,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,13,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,14,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,B,15,Y,0,HTEAM,Men's Preliminary - Pool B,Men's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,M,400,M,00,Y,0,NONE,Men's Medal Ceremony,Men's Medal Ceremony,,,,,
VO,W,000,0,00,N,0,NONE,Volleyball - Women,Volleyball - Women,,,,,
VO,W,400,0,00,N,0,NONE,Women,Women,,,,,
VO,W,400,0,01,N,0,NONE,Team # 1,Team # 1,,,,,
VO,W,400,0,02,N,0,NONE,Team # 2,Team # 2,,,,,
VO,W,400,0,03,N,0,NONE,Team # 3,Team # 3,,,,,
VO,W,400,0,04,N,0,NONE,Team # 4,Team # 4,,,,,
VO,W,400,0,05,N,0,NONE,Team # 5,Team # 5,,,,,
VO,W,400,0,06,N,0,NONE,Team # 6,Team # 6,,,,,
VO,W,400,0,07,N,0,NONE,Team # 7,Team # 7,,,,,
VO,W,400,0,08,N,0,NONE,Team # 8,Team # 8,,,,,
VO,W,400,0,09,N,0,NONE,Team # 9,Team # 9,,,,,
VO,W,400,0,10,N,0,NONE,Team # 10,Team # 10,,,,,
VO,W,400,0,11,N,0,NONE,Team # 11,Team # 11,,,,,
VO,W,400,0,12,N,0,NONE,Team # 12,Team # 12,,,,,
VO,W,400,1,00,N,0,NONE,Women's Final Round,Women's Final Round,Final Round,,,,
VO,W,400,1,01,Y,1,HTEAM,Women's Gold Medal,Women's Gold Medal,Gold Medal,,,,
VO,W,400,1,02,Y,2,HTEAM,Women's Bronze Medal,Women's Bronze Medal,Bronze Medal,,,,
VO,W,400,2,00,N,0,NONE,Women's Semifinals,Women's Semifinals,Semifinals,,,,
VO,W,400,2,01,Y,0,HTEAM,Women's Semifinals,Women's Semifinals,Semifinals,,,,
VO,W,400,2,02,Y,0,HTEAM,Women's Semifinals,Women's Semifinals,Semifinals,,,,
VO,W,400,3,00,N,0,NONE,Women's Quarterfinals,Women's Quarterfinals,Quarterfinals,,,,
VO,W,400,3,01,Y,0,HTEAM,Women's Quarterfinals,Women's Quarterfinals,Quarterfinals,,,,
VO,W,400,3,02,Y,0,HTEAM,Women's Quarterfinals,Women's Quarterfinals,Quarterfinals,,,,
VO,W,400,3,03,Y,0,HTEAM,Women's Quarterfinals,Women's Quarterfinals,Quarterfinals,,,,
VO,W,400,3,04,Y,0,HTEAM,Women's Quarterfinals,Women's Quarterfinals,Quarterfinals,,,,
VO,W,400,9,00,N,0,NONE,Women's Preliminary Round,Women's Preliminary Round,Preliminary Round,,,,
VO,W,400,A,00,N,0,NONE,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,01,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,02,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,03,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,04,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,05,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,06,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,07,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,08,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,09,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,10,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,11,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,12,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,13,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,14,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,A,15,Y,0,HTEAM,Women's Preliminary - Pool A,Women's Preliminary - Pool A,Preliminary - Pool A,,,,
VO,W,400,B,00,N,0,NONE,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,01,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,02,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,03,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,04,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,05,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,06,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,07,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,08,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,09,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,10,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,11,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,12,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,13,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,14,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,B,15,Y,0,HTEAM,Women's Preliminary - Pool B,Women's Preliminary - Pool B,Preliminary - Pool B,,,,
VO,W,400,M,00,Y,0,NONE,Women's Medal Ceremony,Women's Medal Ceremony,,,,,
WP,0,000,0,00,N,0,NONE,Water Polo,Water Polo,,,,,
WP,0,WAP,0,00,N,0,NONE,Water Polo Arena,Water Polo Arena,,,,,
WP,M,000,0,00,N,0,NONE,Men,Men,,,,,
WP,M,000,Y,00,N,0,NONE,Water Polo Men Daily Schedule,Water Polo Men Daily,,,,,
WP,M,000,Y,01,N,0,NONE,Water Polo Men Day 1,Water Polo Men Day 1,,,,,
WP,M,000,Y,02,N,0,NONE,Water Polo Men Day 2,Water Polo Men Day 2,,,,,
WP,M,000,Y,03,N,0,NONE,Water Polo Men Day 3,Water Polo Men Day 3,,,,,
WP,M,000,Y,04,N,0,NONE,Water Polo Men Day 4,Water Polo Men Day 4,,,,,
WP,M,000,Y,05,N,0,NONE,Water Polo Men Day 5,Water Polo Men Day 5,,,,,
WP,M,000,Y,06,N,0,NONE,Water Polo Men Day 6,Water Polo Men Day 6,,,,,
WP,M,000,Y,07,N,0,NONE,Water Polo Men Day 7,Water Polo Men Day 7,,,,,
WP,M,000,Y,08,N,0,NONE,Water Polo Men Day 8,Water Polo Men Day 8,,,,,
WP,M,000,Y,09,N,0,NONE,Water Polo Men Day 9,Water Polo Men Day 9,,,,,
WP,M,000,Y,10,N,0,NONE,Water Polo Men Day 10,Water Polo Men Day 10,,,,,
WP,M,000,Y,11,N,0,NONE,Water Polo Men Day 11,Water Polo Men Day 11,,,,,
WP,M,000,Y,12,N,0,NONE,Water Polo Men Day 12,Water Polo Men Day 12,,,,,
WP,M,000,Y,13,N,0,NONE,Water Polo Men Day 13,Water Polo Men Day 13,,,,,
WP,M,000,Y,14,N,0,NONE,Water Polo Men Day 14,Water Polo Men Day 14,,,,,
WP,M,000,Y,15,N,0,NONE,Water Polo Men Day 15,Water Polo Men Day 15,,,,,
WP,M,000,Y,16,N,0,NONE,Water Polo Men Day 16,Water Polo Men Day 16,,,,,
WP,M,000,Y,17,N,0,NONE,Water Polo Men Day 17,Water Polo Men Day 17,,,,,
WP,M,000,Y,18,N,0,NONE,Water Polo Men Day 18,Water Polo Men Day 18,,,,,
WP,M,000,Y,19,N,0,NONE,Water Polo Men Day 19,Water Polo Men Day 19,,,,,
WP,M,000,Y,20,N,0,NONE,Water Polo Men Day 20,Water Polo Men Day 20,,,,,
WP,M,400,0,00,N,0,NONE,Men,Men,,,,,
WP,M,400,0,01,N,0,NONE,Team # 1,Team # 1,,,,,
WP,M,400,0,02,N,0,NONE,Team # 2,Team # 2,,,,,
WP,M,400,0,03,N,0,NONE,Team # 3,Team # 3,,,,,
WP,M,400,0,04,N,0,NONE,Team # 4,Team # 4,,,,,
WP,M,400,0,05,N,0,NONE,Team # 5,Team # 5,,,,,
WP,M,400,0,06,N,0,NONE,Team # 6,Team # 6,,,,,
WP,M,400,0,07,N,0,NONE,Team # 7,Team # 7,,,,,
WP,M,400,0,08,N,0,NONE,Team # 8,Team # 8,,,,,
WP,M,400,0,09,N,0,NONE,Team # 9,Team # 9,,,,,
WP,M,400,0,10,N,0,NONE,Team # 10,Team # 10,,,,,
WP,M,400,0,11,N,0,NONE,Team # 11,Team # 11,,,,,
WP,M,400,0,12,N,0,NONE,Team # 12,Team # 12,,,,,
WP,M,400,0,13,N,0,NONE,Team # 13,Team # 13,,,,,
WP,M,400,0,14,N,0,NONE,Team # 14,Team # 14,,,,,
WP,M,400,0,15,N,0,NONE,Team # 15,Team # 15,,,,,
WP,M,400,0,16,N,0,NONE,Team # 16,Team # 16,,,,,
WP,M,400,1,00,N,0,NONE,Men's Final Round,Men's Final Round,Final Round,,,,
WP,M,400,1,01,Y,1,HTEAM,Men's Gold Medal Match,Men's Gold Medal Match,Gold Medal Match,,,,
WP,M,400,1,02,Y,2,HTEAM,Men's Bronze Medal Match,Men's Bronze Medal Match,Bronze Medal Match,,,,
WP,M,400,1,03,Y,0,HTEAM,Men's Classification 5th-6th Place,Men's Classification 5th-6th Place,Classification 5th-6th Place,,,,
WP,M,400,1,04,Y,0,HTEAM,Men's Classification 7th-8th Place,Men's Classification 7th-8th Place,Classification 7th-8th Place,,,,
WP,M,400,1,05,Y,0,HTEAM,Men's Classification 9th-10th Place,Men's Classification 9th-10th,Classification 9th-10th Place,,,,
WP,M,400,1,06,Y,0,HTEAM,Men's Classification 11th-12th Place,Men's Classification 11th-12th,Classification 11th-12th Place,,,,
WP,M,400,1,07,Y,0,HTEAM,Men's Classification 13th-14th Place,Men's Classification 13th-14th,Classification 13th-14th Place,,,,
WP,M,400,1,08,Y,0,HTEAM,Men's Classification 15th-16th Place,Men's Classification 15th-16th,Classification 15th-16th Place,,,,
WP,M,400,2,00,N,0,NONE,Men's Semifinal Round,Men's Semifinal Round,Semifinal Round,,,,
WP,M,400,2,01,Y,0,HTEAM,Men's Semifinal Round for 1st-4th Place,Men's Semifinal 1st-4th,Semifinal Round for 1st-4th Place,,,,
WP,M,400,2,02,Y,0,HTEAM,Men's Semifinal Round for 1st-4th Place,Men's Semifinal 1st-4th,Semifinal Round for 1st-4th Place,,,,
WP,M,400,2,03,Y,0,HTEAM,Men's Semifinal Round for 5th-8th Place,Men's Semifinal 5th-8th,Semifinal Round for 5th-8th Place,,,,
WP,M,400,2,04,Y,0,HTEAM,Men's Semifinal Round for 5th-8th Place,Men's Semifinal 5th-8th,Semifinal Round for 5th-8th Place,,,,
WP,M,400,2,05,Y,0,HTEAM,Men's Semifinal Round for 9th-12th Place,Men's Semifinal 9th-12th,Semifinal Round for 9th-12th Place,,,,
WP,M,400,2,06,Y,0,HTEAM,Men's Semifinal Round for 9th-12th Place,Men's Semifinal 9th-12th,Semifinal Round for 9th-12th Place,,,,
WP,M,400,2,07,Y,0,HTEAM,Men's Semifinal Round for 13th-16th Place,Men's Semifinal 13th-16th,Semifinal Round for 13th-16th Place,,,,
WP,M,400,2,08,Y,0,HTEAM,Men's Semifinal Round for 13th-16th Place,Men's Semifinal 13th-16th,Semifinal Round for 13th-16th Place,,,,
WP,M,400,3,00,N,0,NONE,Men's Quarterfinal Round,Men's Quarterfinal Round,Quarterfinal Round,,,,
WP,M,400,3,01,Y,0,HTEAM,Men's Quarterfinal Round,Men's Quarterfinal Round,Quarterfinal,,,,
WP,M,400,3,02,Y,0,HTEAM,Men's Quarterfinal Round,Men's Quarterfinal Round,Quarterfinal,,,,
WP,M,400,3,03,Y,0,HTEAM,Men's Quarterfinal Round,Men's Quarterfinal Round,Quarterfinal,,,,
WP,M,400,3,04,Y,0,HTEAM,Men's Quarterfinal Round,Men's Quarterfinal Round,Quarterfinal,,,,
WP,M,400,4,00,N,0,NONE,Men's Qualifying Round,Men's Qualifying Round,Qualifying Round,,,,
WP,M,400,4,01,Y,0,HTEAM,Men's Qualifying Round for 1st-12th,Men's Qualifying 1st-12th,Qualifying Round for 1st-12th,,,,
WP,M,400,4,03,Y,0,HTEAM,Men's Qualifying Round for 1st-12th,Men's Qualifying 1st-12th,Qualifying Round for 1st-12th,,,,
WP,M,400,4,05,Y,0,HTEAM,Men's Qualifying Round for 1st-12th,Men's Qualifying 1st-12th,Qualifying Round for 1st-12th,,,,
WP,M,400,4,07,Y,0,HTEAM,Men's Qualifying Round for 1st-12th,Men's Qualifying 1st-12th,Qualifying Round for 1st-12th,,,,
WP,M,400,9,00,N,0,NONE,Men's Group Round,Men's Group Round,Group Round,,,,
WP,M,400,A,00,N,0,NONE,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,01,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,02,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,03,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,04,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,05,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,A,06,Y,0,HTEAM,Men's Group Round - Group A,Men's Group Round - Group A,Group Round - Group A,,,,
WP,M,400,B,00,N,0,NONE,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,01,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,02,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,03,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,04,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,05,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,B,06,Y,0,HTEAM,Men's Group Round - Group B,Men's Group Round - Group B,Group Round - Group B,,,,
WP,M,400,C,00,N,0,NONE,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,01,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,02,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,03,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,04,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,05,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,C,06,Y,0,HTEAM,Men's Group Round - Group C,Men's Group Round - Group C,Group Round - Group C,,,,
WP,M,400,D,00,N,0,NONE,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,01,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,02,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,03,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,04,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,05,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,D,06,Y,0,HTEAM,Men's Group Round - Group D,Men's Group Round - Group D,Group Round - Group D,,,,
WP,M,400,M,00,Y,0,NONE,Men's Medal Ceremony,Men's Medal Ceremony,,,,,
WP,W,000,0,00,N,0,NONE,Women,Women,,,,,
WP,W,000,Y,00,N,0,NONE,Water Polo Women Daily Schedule,Water Polo Women Daily,,,,,
WP,W,000,Y,01,N,0,NONE,Water Polo Women Day 1,Water Polo Women Day 1,,,,,
WP,W,000,Y,02,N,0,NONE,Water Polo Women Day 2,Water Polo Women Day 2,,,,,
WP,W,000,Y,03,N,0,NONE,Water Polo Women Day 3,Water Polo Women Day 3,,,,,
WP,W,000,Y,04,N,0,NONE,Water Polo Women Day 4,Water Polo Women Day 4,,,,,
WP,W,000,Y,05,N,0,NONE,Water Polo Women Day 5,Water Polo Women Day 5,,,,,
WP,W,000,Y,06,N,0,NONE,Water Polo Women Day 6,Water Polo Women Day 6,,,,,
WP,W,000,Y,07,N,0,NONE,Water Polo Women Day 7,Water Polo Women Day 7,,,,,
WP,W,000,Y,08,N,0,NONE,Water Polo Women Day 8,Water Polo Women Day 8,,,,,
WP,W,000,Y,09,N,0,NONE,Water Polo Women Day 9,Water Polo Women Day 9,,,,,
WP,W,000,Y,10,N,0,NONE,Water Polo Women Day 10,Water Polo Women Day 10,,,,,
WP,W,000,Y,11,N,0,NONE,Water Polo Women Day 11,Water Polo Women Day 11,,,,,
WP,W,000,Y,12,N,0,NONE,Water Polo Women Day 12,Water Polo Women Day 12,,,,,
WP,W,000,Y,13,N,0,NONE,Water Polo Women Day 13,Water Polo Women Day 13,,,,,
WP,W,000,Y,14,N,0,NONE,Water Polo Women Day 14,Water Polo Women Day 14,,,,,
WP,W,000,Y,15,N,0,NONE,Water Polo Women Day 15,Water Polo Women Day 15,,,,,
WP,W,000,Y,16,N,0,NONE,Water Polo Women Day 16,Water Polo Women Day 16,,,,,
WP,W,000,Y,17,N,0,NONE,Water Polo Women Day 17,Water Polo Women Day 17,,,,,
WP,W,000,Y,18,N,0,NONE,Water Polo Women Day 18,Water Polo Women Day 18,,,,,
WP,W,000,Y,19,N,0,NONE,Water Polo Women Day 19,Water Polo Women Day 19,,,,,
WP,W,000,Y,20,N,0,NONE,Water Polo Women Day 20,Water Polo Women Day 20,,,,,
WP,W,400,0,00,N,0,NONE,Women,Women,,,,,
WP,W,400,0,01,N,0,NONE,Team # 1,Team # 1,,,,,
WP,W,400,0,02,N,0,NONE,Team # 2,Team # 2,,,,,
WP,W,400,0,03,N,0,NONE,Team # 3,Team # 3,,,,,
WP,W,400,0,04,N,0,NONE,Team # 4,Team # 4,,,,,
WP,W,400,0,05,N,0,NONE,Team # 5,Team # 5,,,,,
WP,W,400,0,06,N,0,NONE,Team # 6,Team # 6,,,,,
WP,W,400,0,07,N,0,NONE,Team # 7,Team # 7,,,,,
WP,W,400,0,08,N,0,NONE,Team # 8,Team # 8,,,,,
WP,W,400,0,09,N,0,NONE,Team # 9,Team # 9,,,,,
WP,W,400,0,10,N,0,NONE,Team # 10,Team # 10,,,,,
WP,W,400,0,11,N,0,NONE,Team # 11,Team # 11,,,,,
WP,W,400,0,12,N,0,NONE,Team # 12,Team # 12,,,,,
WP,W,400,1,00,N,0,NONE,Women's Final Round,Women's Final Round,Final Round,,,,
WP,W,400,1,01,Y,1,HTEAM,Women's Gold Medal Match,Women's Gold Medal Match,Gold Medal Match,,,,
WP,W,400,1,02,Y,2,HTEAM,Women's Bronze Medal Match,Women's Bronze Medal Match,Bronze Medal Match,,,,
WP,W,400,1,03,Y,0,HTEAM,Women's Classification 5th-6th Place,Women's Classification 5th-6th Place,Classification 5th-6th Place,,,,
WP,W,400,1,04,Y,0,HTEAM,Women's Classification 7th-8th Place,Women's Classification 7th-8th Place,Classification 7th-8th Place,,,,
WP,W,400,1,05,Y,0,HTEAM,Women's Classification 9th-10th Place,Women's Classification 9th-10th Place,Classification 9th-10th Place,,,,
WP,W,400,1,06,Y,0,HTEAM,Women's Classification 11th-12th Place,Women's Classification 11th-12th,Classification 11th-12th Place,,,,
WP,W,400,2,00,N,0,NONE,Women's Semifinal Round,Women's Semifinal Round,Semifinal Round,,,,
WP,W,400,2,01,Y,0,HTEAM,Women's Semifinal Round for 1st-4th Place,Women's Semifinal 1st-4th,Semifinal Round for 1st-4th Place,,,,
WP,W,400,2,02,Y,0,HTEAM,Women's Semifinal Round for 1st-4th Place,Women's Semifinal 1st-4th,Semifinal Round for 1st-4th Place,,,,
WP,W,400,2,03,Y,0,HTEAM,Women's Semifinal Round for 7th-10th Place,Women's Semifinal 7th-10th,Semifinal Round for 7th-10th Place,,,,
WP,W,400,2,04,Y,0,HTEAM,Women's Semifinal Round for 7th-10th Place,Women's Semifinal 7th-10th,Semifinal Round for 7th-10th Place,,,,
WP,W,400,3,00,N,0,NONE,Women's Quarterfinal Round,Women's Quarterfinal Round,Quarterfinal Round,,,,
WP,W,400,3,01,Y,0,HTEAM,Women's Quarterfinal Round for 1st to 6th Place,Women's Quarterfinal 1st-6th,Quarterfinal,,,,
WP,W,400,3,03,Y,0,HTEAM,Women's Quarterfinal Round for 1st to 6th Place,Women's Quarterfinal 1st-6th,Quarterfinal,,,,
WP,W,400,3,05,Y,0,HTEAM,Women's Quarterfinal Round for 7th to 12th Place,Women's Quarterfinal 7th-12th,Round for 7th to 12th Place,,,,
WP,W,400,3,07,Y,0,HTEAM,Women's Quarterfinal Round for 7th to 12th Place,Women's Quarterfinal 7th-12th,Round for 7th to 12th Place,,,,
WP,W,400,9,00,N,0,NONE,Women's Group Round,Women's Group Round,Group Round,,,,
WP,W,400,A,00,N,0,NONE,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,01,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,02,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,03,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,04,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,05,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,06,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,07,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,08,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,09,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,10,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,11,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,12,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,13,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,14,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,A,15,Y,0,HTEAM,Women's Group Round - Group A,Women's Group Round - Group A,Group Round - Group A,,,,
WP,W,400,B,00,N,0,NONE,Women's Group Round - Group B,Women's Group Round - Group B,Group Round - Group B,,,,
WP,W,400,B,01,Y,0,HTEAM,Women's Group Round - Group B,Women's Group Round - Group B,Group Round - Group B,,,,
